company_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923631780,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923632219,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923635232,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923639476,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923639476,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923639476,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923640023,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923643091,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923620755,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923620755,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923622954,NY0000-001,01/18/19,03/31/19,New York Withholding,NY,false
7757616923646743,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923654866,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923650554,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923680894,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923697615,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923659823,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923667174,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923681046,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923685896,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923691496,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923723408,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923709537,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923709537,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923711669,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923714717,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923702232,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923716922,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923731867,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923581920,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923605625,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923741535,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923744748,,04/30/19,03/31/19,,,false
7757616923749504,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923757987,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923757987,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923761901,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923778421,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923784481,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923750132,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923752931,IA0000-010,07/31/19,06/30/19,Iowa Workforce Development,IA,false
7757616923749073,MI0006-001,07/31/19,06/30/19,Grand Rapids,MI,false
7757616923758354,IA0000-010,07/31/19,06/30/19,Iowa Workforce Development,IA,false
7757616923709537,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923716013,NY0000-001,08/28/19,09/30/19,New York Withholding,NY,false
7757616923705160,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923709537,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923711067,WY0000-010,10/31/19,09/30/19,Wyoming Department of Workforce Services,WY,false
7757616923728220,NY0000-001,07/24/19,09/30/19,New York Withholding,NY,false
7757616923724278,CT0000-001,10/31/19,09/30/19,Commissioner of Revenue Services,CT,false
7757616923736596,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923737956,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923701804,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923701335,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923716623,MA0000-001,10/31/19,09/30/19,Commonwealth of Massachusetts,MA,false
7757616923717507,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923725326,UT0000-010,10/31/19,09/30/19,Department of Workforce Services,UT,false
7757616923753794,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923768657,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923758354,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923773287,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923744457,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923751012,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923750439,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923760617,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923779815,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923771571,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923771853,KY0029-138,10/31/19,09/30/19,Occupational License Fee Administrator,KY,false
7757616923791023,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923794147,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923797324,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923796576,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923686680,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923688875,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923699559,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923717327,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923712177,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923702046,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923709537,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923712158,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923717426,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923723497,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923713075,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923728171,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923730215,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923584463,OH0000-001,02/15/19,01/31/19,Treasurer of State of Ohio,OH,false
7757616923585179,OH0000-001,04/15/19,03/31/19,Treasurer of State of Ohio,OH,false
7757616923598822,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923602985,NY0000-001,02/05/19,03/31/19,New York Withholding,NY,false
7757616923600711,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923584463,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923586994,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923582500,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923581920,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923585179,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923590378,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923584463,OH1098-001,04/30/19,03/31/19,City Treasurer,OH,false
7757616923584426,PA0570-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923586620,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923588112,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923591566,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
7757616923591493,PA2102-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923596643,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923595615,TN0000-010,04/30/19,03/31/19,TN Dept of Labor & Workforce Development,TN,false
7757616923595615,PA2754-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923595615,WA0000-014,07/31/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923595615,MN0000-010,04/30/19,03/31/19,Unemployment Insurance Minnesota,MN,false
7757616923601824,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923599393,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923613800,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923613800,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923617840,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923626665,NY0000-001,03/05/19,03/31/19,New York Withholding,NY,false
7757616923639610,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923642365,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
7757616923607307,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923611348,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923614513,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923614567,GA0000-010,04/30/19,03/31/19,Georgia Department of Labor,GA,false
7757616923614567,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923616435,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923617152,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923619236,MD0000-010,04/30/19,03/31/19,Maryland Unemployment Insurance Fund,MD,false
7757616923634579,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923634579,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923634190,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923641453,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923624663,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923624660,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
7757616923626665,VA0000-001,04/30/19,03/31/19,Virginia Department of Taxation,VA,false
7757616923626665,HI0000-001,04/15/19,03/31/19,Hawaii State Tax Collector,HI,false
7757616923625713,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923640640,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923642197,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923583246,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923585179,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923581831,OK0000-001,07/22/19,06/30/19,Oklahoma Tax Commission,OK,false
7757616923584463,PA9911-EIT,07/31/19,06/30/19,Allegheny Central Tax Collection,PA,false
7757616923591552,PA9901-EIT,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923600206,NY0000-001,05/03/19,06/30/19,New York Withholding,NY,false
7757616923605625,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923606489,NY0000-001,05/03/19,06/30/19,New York Withholding,NY,false
7757616923591757,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923591552,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923594614,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923600711,MA0000-001,07/31/19,06/30/19,Commonwealth of Massachusetts,MA,false
7757616923603925,LA0000-001,07/15/19,06/30/19,Department of Revenue and Taxation,LA,false
7757616923578437,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923585179,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923584463,OK0000-010,10/31/19,09/30/19,Oklahoma Employment Security Commission,OK,false
7757616923584463,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923584463,IA0000-001,10/31/19,09/30/19,Treasurer State of Iowa,IA,false
7757616923584463,MI0012-001,10/31/19,09/30/19,Lansing,MI,false
7757616923584292,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923591831,OH0000-001,09/16/19,08/31/19,Treasurer of State of Ohio,OH,false
7757616923591600,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923602272,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923591831,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923595615,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923595615,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923601824,CT0000-001,10/31/19,09/30/19,Commissioner of Revenue Services,CT,false
7757616923614567,NY0000-001,06/19/19,06/30/19,New York Withholding,NY,false
7757616923621508,NY0000-001,06/19/19,06/30/19,New York Withholding,NY,false
7757616923607819,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
7757616923609877,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923614005,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923615445,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923615632,MI0000-010,07/25/19,06/30/19,Unemployment Insurance Agency,MI,false
7757616923620755,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
7757616923626665,NY0000-001,05/03/19,06/30/19,New York Withholding,NY,false
7757616923629862,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923635555,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923637160,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923624191,MO0002-001,07/31/19,06/30/19,City of St. Louis,MO,false
7757616923624191,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
7757616923630453,SC0000-010,07/31/19,06/30/19,S.C. Dept. of Employment and Workforce,SC,false
7757616923632006,KY0000-001,07/31/19,06/30/19,Kentucky Department of Revenue,KY,false
7757616923639411,SC0000-001,07/31/19,06/30/19,S.C. Department of Revenue,SC,false
1387157432099204,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
1389641286278750,TX0000-010,10/31/19,09/30/19,TWC,TX,false
1403574545450416,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
1409772688731197,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923484559,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923484559,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923482899,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923486328,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
1387157432099204,OH0000-001,02/15/19,01/31/19,Treasurer of State of Ohio,OH,false
7757616923493077,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923499168,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923526701,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923526701,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923530705,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923551377,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
7757616923551377,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923567195,NY0000-001,01/09/19,03/31/19,New York Withholding,NY,false
1364449739318000,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1393188436277665,TX0000-010,07/31/19,06/30/19,TWC,TX,false
1409079702838842,TX0000-010,07/31/19,06/30/19,TWC,TX,false
1389038010553118,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
1394133639763206,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1405698991970554,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1402689898446659,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
1402689898446659,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
1364449739318000,PA9911-EIT,04/30/19,03/31/19,Allegheny Central Tax Collection,PA,false
1387157432099204,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
1389641286278750,LA0000-010,04/30/19,03/31/19,Louisiana Workforce Commission,LA,false
1389641286278750,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
1389038010553118,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
1403640602045234,MO0000-010,04/30/19,03/31/19,MO Department of Labor and Industrial Relations,MO,false
1409944625125173,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923482614,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1409079749239544,NH0000-010,04/30/19,03/31/19,State of NH - UC,NH,false
1409872652666460,TN0000-010,04/30/19,03/31/19,TN Dept of Labor & Workforce Development,TN,false
1409944625125173,MO0000-010,04/30/19,03/31/19,MO Department of Labor and Industrial Relations,MO,false
7757616923481062,WA0000-014,07/31/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923483553,VA0000-001,04/30/19,03/31/19,Virginia Department of Taxation,VA,false
7757616923484559,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923486654,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923486654,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923491655,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923493122,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923495744,CT0000-001,04/30/19,03/31/19,Commissioner of Revenue Services,CT,false
7757616923495866,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923496567,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923501657,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923501657,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923501064,IA0000-001,04/30/19,03/31/19,Treasurer State of Iowa,IA,false
7757616923503049,WA0000-014,07/31/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923508496,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
1381203291765597,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
1389641286278750,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
1364449739318000,PA2079-143,08/30/19,06/30/19,City of Pittsburgh-Expense,PA,false
1387157432099204,UT0000-001,07/31/19,06/30/19,State Tax Commission,UT,false
1374778888419723,AZ0000-001,07/31/19,06/30/19,Arizona Withholding,AZ,false
1381203291765597,KY0000-001,07/31/19,06/30/19,Kentucky Department of Revenue,KY,false
1402689898446659,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
1409079749239544,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
1409079749239544,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
1411061497941073,PA2079-143,08/30/19,06/30/19,City of Pittsburgh-Expense,PA,false
7757616923480256,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923483553,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
7757616923484559,MI0000-010,07/25/19,06/30/19,Unemployment Insurance Agency,MI,false
7757616923484559,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
1393188436277665,NY0000-001,08/02/19,09/30/19,New York Withholding,NY,false
1369946360961000,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
1388709772733808,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1386533349360219,OK0000-001,10/21/19,09/30/19,Oklahoma Tax Commission,OK,false
1405698991970554,NY0000-001,09/18/19,09/30/19,New York Withholding,NY,false
1405467800273235,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
1405467800273235,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923480234,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923479816,PA1883-051,10/31/19,09/30/19,Parkland School District LST,PA,false
7757616923481171,HI0000-001,10/15/19,09/30/19,Hawaii State Tax Collector,HI,false
7757616923482899,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923485438,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923487582,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
7757616923493077,,04/30/19,03/31/19,,,false
7757616923486654,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923487728,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923491595,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
7757616923495744,MI0006-001,07/31/19,06/30/19,Grand Rapids,MI,false
7757616923493122,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923505163,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
7757616923498737,AZ0000-001,07/31/19,06/30/19,Arizona Withholding,AZ,false
7757616923498614,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923505163,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
7757616923501064,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
7757616923501657,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923508329,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923486861,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923495744,CT0000-010,10/31/19,09/30/19,"Administrator, Unemployment Compensation",CT,false
7757616923493122,SC0000-010,10/31/19,09/30/19,S.C. Dept. of Employment and Workforce,SC,false
7757616923498346,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923505163,OH0000-001,10/15/19,09/30/19,Treasurer of State of Ohio,OH,false
7757616923498737,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923499132,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923501657,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923512855,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923520968,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923532688,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923530212,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
7757616923533061,OH0000-001,05/15/19,04/30/19,Treasurer of State of Ohio,OH,false
7757616923529482,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923696735,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923672352,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923680171,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923676536,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
7757616923676781,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923685721,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923703334,PA1044-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923703895,OH1098-001,04/30/19,03/31/19,City Treasurer,OH,false
7757616923714089,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923723516,LA0000-001,04/15/19,03/31/19,Department of Revenue and Taxation,LA,false
7757616923730752,AK0000-010,04/30/19,03/31/19,Alaska Department of Labor & Workforce D,AK,false
7757616923732674,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
7757616923725542,NY0000-001,06/12/19,06/30/19,New York Withholding,NY,false
7757616923714117,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923721533,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923728220,CT0000-001,07/31/19,06/30/19,Commissioner of Revenue Services,CT,false
7757616923740323,PA2992-001,07/31/19,06/30/19,HAB-EIT,PA,false
7757616923738539,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923726428,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
7757616923720206,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
7757616923720204,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
7757616923729192,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
7757616923734424,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923748083,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923749504,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923752870,MD0000-010,04/30/19,03/31/19,Maryland Unemployment Insurance Fund,MD,false
7757616923755589,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923756313,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923761453,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923747086,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923742553,OH0000-001,07/15/19,06/30/19,Treasurer of State of Ohio,OH,false
7757616923747182,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923768816,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923777959,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923786522,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923749504,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923749073,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
7757616923752446,LA0000-010,07/31/19,06/30/19,Louisiana Workforce Commission,LA,false
7757616923762139,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923771571,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
7757616923709537,MA0000-010,10/31/19,09/30/19,MA Division of Unemployment Assistance,MA,false
7757616923728582,NY0000-001,08/05/19,09/30/19,New York Withholding,NY,false
7757616923721533,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923732674,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923738667,CO0080-051,10/31/19,09/30/19,City and County of Denver,CO,false
7757616923702046,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
7757616923703362,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923712158,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923714089,WV0000-010,10/31/19,09/30/19,Unemployment Compensation Division,WV,false
7757616923717507,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923736062,KY0000-001,10/31/19,09/30/19,Kentucky Department of Revenue,KY,false
7757616923751149,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
