company_id,agent_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923738539,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923702008,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923705422,7746259318772884,KY0000-001,10/31/19,09/30/19,Kentucky Department of Revenue,KY,false
7757616923714089,1410502714018289,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923735318,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923738840,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923720203,1410502714022745,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
7757616923734506,7746259318773023,KY0230-138,10/31/19,09/30/19,"Director of Finance, Frankfort",KY,false
7757616923735093,1410502714879918,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923756278,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923759546,7746259318773129,VT0000-001,07/25/19,06/30/19,Vermont Department of Taxes,VT,false
7757616923760277,7746259318771704,PA9920-EIT,10/31/19,09/30/19,York Adams Tax Bureau - EIT,PA,false
7757616923762969,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923766631,7746259318771914,PA9902-EIT,10/31/19,09/30/19,Berks County Tax Bureau - EIT,PA,false
7757616923757987,7746259318772127,PA2648-051,10/31/19,09/30/19,Tredyffrin Township,PA,false
7757616923776171,7746259318771704,PA9920-EIT,07/31/19,06/30/19,York Adams Tax Bureau - EIT,PA,false
7757616923791052,7720508394487540,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
7757616923783677,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923773287,1410502714041399,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
7757616923777549,1410502714879918,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923745011,1410502715377911,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923765104,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923787599,1410502714879918,MI0000-010,10/25/19,09/30/19,Unemployment Insurance Agency,MI,false
7757616923793620,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
1389641286278750,7746259318771340,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
1403574545450416,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
1405467800273235,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1409772688731197,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923482899,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923482899,1410502713944477,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923490338,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923487582,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923498412,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923503049,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923527697,1410502713944477,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923551377,7746259318771340,OH0000-010,10/31/19,09/30/19,Ohio Department of Job & Family Service,OH,false
7757616923551377,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923575599,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
1364449739318000,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
1364449739318000,1410502713944477,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
1401466898646770,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1401466898646770,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
1372110483583000,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1374778888419723,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
1402689898446659,7746259318775679,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
1402689898446659,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
1403565676375085,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
1403640602045234,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
1393188436277665,1410502713915699,NY0000-001,04/22/19,06/30/19,New York Withholding,NY,false
1389832742650195,1410502714018289,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
1404942953891670,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
1404942953891670,7746259318771701,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
1409079692556069,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923482282,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
1409079755797035,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923482899,1410502713957671,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923482268,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923486328,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923501064,1410502713898157,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923493122,1410502713950907,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923495866,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923496339,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923496895,1410502713898157,WA0000-150,10/31/19,09/30/19,Department of Labor and Industries,WA,false
7757616923486654,1410502715148354,NJ0000-001,04/30/19,03/31/19,Gross Income Tax,NJ,false
7757616923491595,1410502714032142,CT0000-001,04/30/19,03/31/19,Commissioner of Revenue Services,CT,false
7757616923492380,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923493122,7746259318773111,MT0000-010,04/30/19,03/31/19,Unemployment Insurance Division,MT,false
7757616923495744,7720508393918749,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923495744,1410502713957671,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
1372110483583000,7746259318772587,PA0004-051,04/30/19,03/31/19,Abington Twp Treasurer,PA,false
1374778888419723,1410502713892638,FL0000-010,04/30/19,03/31/19,Florida Department of Revenue,FL,false
1374778888419723,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
1403574545450416,1410502715328600,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
1374778888419723,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
1388709772733808,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
1389832742650195,7746259318772884,KY0000-001,07/31/19,06/30/19,Kentucky Department of Revenue,KY,false
1393006760872110,7746259318773128,VT0000-010,07/31/19,06/30/19,Vermont Department of Labor,VT,false
1381203291765597,7746259318772883,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
1404942953891670,7746259318456207,IN0000-010,07/31/19,06/30/19,Department of Workforce Development,IN,false
1405467800273235,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
1409079702838842,1410502713915699,NY0000-001,04/30/19,03/31/19,New York Withholding,NY,false
1410699089953523,7746259318775679,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923479248,7746259318775679,WA0000-014,10/31/19,09/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923482614,1410502713903139,WA0000-010,07/31/19,06/30/19,WA State Employment Security Department,WA,false
1411647598217746,7746259318771321,AL0000-001,07/31/19,06/30/19,Alabama Department of Revenue,AL,false
1409079692556069,1410502714045863,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
1409079755797035,1410502713892638,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
1409079702838842,7746259318773129,VT0000-001,07/25/19,06/30/19,Vermont Department of Taxes,VT,false
7757616923479248,7746259318771315,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
7757616923479816,7746259318772527,PA1883-051,07/31/19,06/30/19,Parkland School District LST,PA,false
7757616923481171,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923483332,7746259318771315,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
1381203291765597,1410502713915699,NY0000-001,08/20/19,09/30/19,New York Withholding,NY,false
1386533349360219,7746259318773114,WV0000-001,10/31/19,09/30/19,West Virginia State Tax Department,WV,false
1387157432099204,1410502714036859,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
1389641286278750,1410502714041399,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
1389832742650195,1410502715328600,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
1389832742650195,1410502715148354,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
1389832742650195,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
1389832742650195,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
1402689898446659,1410502713915699,NY0000-001,08/20/19,09/30/19,New York Withholding,NY,false
1394133639763206,1410502714022745,AZ0000-001,10/31/19,09/30/19,Arizona Withholding,AZ,false
1381203291765597,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
1381203291765597,1410502714045863,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
1409079702838842,1410502713915699,NY0000-001,08/05/19,09/30/19,New York Withholding,NY,false
7757616923481871,1410502715328600,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923483553,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923484559,7746259318771312,OK0000-010,10/31/19,09/30/19,Oklahoma Employment Security Commission,OK,false
7757616923479816,7746259318771316,DC0000-001,10/31/19,09/30/19,D.C. Treasurer,DC,false
7757616923482899,1410502714057017,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923490338,7720508394487540,MN0000-010,07/31/19,06/30/19,Unemployment Insurance Minnesota,MN,false
7757616923491655,1410502713994187,MA0000-010,07/31/19,06/30/19,MA Division of Unemployment Assistance,MA,false
7757616923491333,1410502714045863,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923492380,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923501657,1410502713915699,NY0000-001,06/05/19,06/30/19,New York Withholding,NY,false
7757616923508496,1410502713915699,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923509615,1410502715377911,MD0000-010,07/31/19,06/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923494621,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923494997,7720508394487540,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923505163,7746259318771371,OH0000-001,09/16/19,08/31/19,Treasurer of State of Ohio,OH,false
7757616923665122,7746259318773053,KY0247-138,10/31/19,09/30/19,Louisville/Jefferson  Metro Revenue Com.,KY,false
7757616923669616,1410502714045863,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923699559,7746259318771371,OH0000-001,08/07/19,08/02/19,Treasurer of State of Ohio,OH,false
7757616923698717,7746259318773120,AK0000-010,10/31/19,09/30/19,Alaska Department of Labor & Workforce D,AK,false
7757616923699559,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923680171,1410502715377911,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923684505,7746259318773129,VT0000-001,10/25/19,09/30/19,Vermont Department of Taxes,VT,false
7757616923691496,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923707581,1410502715328600,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923708371,1410502715328600,VA0000-010,04/30/19,03/31/19,Virginia Employment Commission,VA,false
7757616923716099,7720508393918749,MN0000-001,04/30/19,03/31/19,Minnesota Dept. of Revenue,MN,false
7757616923717112,1410502714041399,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
7757616923714089,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923723408,1410502714879918,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923732191,1410502714022745,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923735429,1410502714022745,AZ0000-001,04/30/19,03/31/19,Arizona Withholding,AZ,false
7757616923727839,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923727839,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923713792,1410502714022745,AZ0000-001,07/31/19,06/30/19,Arizona Withholding,AZ,false
7757616923713417,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923714117,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923716603,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923702046,1410502714018289,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
7757616923725542,1410502713915699,NY0000-001,07/10/19,09/30/19,New York Withholding,NY,false
7757616923727581,1410502714008508,NV0000-010,07/31/19,06/30/19,Nevada Employment Security Division,NV,false
7757616923732674,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923734247,1410502713998933,MA0000-001,07/31/19,06/30/19,Commonwealth of Massachusetts,MA,false
7757616923739555,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923743127,1410502714879918,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923744223,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923744748,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923748706,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923752190,7746259318771312,OK0000-010,04/30/19,03/31/19,Oklahoma Employment Security Commission,OK,false
7757616923767396,1410502713950907,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923778448,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923782903,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923782416,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923741535,1410502713892638,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923752931,1410502713957671,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923749800,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923754448,7746259318773103,NM0000-001,07/31/19,06/30/19,New Mexico Taxation and Revenue Dept,NM,false
7757616923746390,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923749073,7746259318771742,PA9901-LST,07/31/19,06/30/19,HAB-LST,PA,false
7757616923748083,1410502714045863,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923747901,1410502715188057,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923747158,1410502715328600,VA0000-010,07/31/19,06/30/19,Virginia Employment Commission,VA,false
7757616923713792,1410502714045863,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923716013,1410502713915699,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923728582,1410502713915699,NY0000-001,09/18/19,09/30/19,New York Withholding,NY,false
7757616923721533,1410502715351502,WI0000-010,10/31/19,09/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923721533,7746259318772317,PA1115-051,10/30/19,09/30/19,Haverford Township,PA,false
7757616923735947,7746259318772884,KY0000-001,10/31/19,09/30/19,Kentucky Department of Revenue,KY,false
7757616923703334,1410502713892638,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923704706,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923705422,7746259318772883,KY0000-010,10/31/19,09/30/19,Division of Unemployment Insurance,KY,false
7757616923720206,1410502714018289,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923738840,7746259318771315,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923738606,7720508394487540,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923762139,7746259318771700,PA0000-010,07/31/19,06/30/19,Pennsylvania UC Fund,PA,false
7757616923753030,1410502714018289,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923760277,7746259318771704,PA9920-EIT,10/31/19,09/30/19,York Adams Tax Bureau - EIT,PA,false
7757616923766631,7746259318771701,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923757987,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923778718,7746259318772883,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
7757616923785170,1410502715148354,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923786467,7746259318773030,KY0045-138,07/31/19,06/30/19,Breathitt County Treasurer,KY,false
7757616923771872,1410502713898157,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923777959,7746259318771371,OH0000-001,09/16/19,08/31/19,Treasurer of State of Ohio,OH,false
7757616923785170,1410502713957671,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923800829,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923744457,1410502715323239,VA0000-001,10/31/19,09/30/19,Virginia Department of Taxation,VA,false
7757616923750593,1410502715377911,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923769251,7746259318771315,DC0000-010,10/31/19,09/30/19,DCDOES,DC,false
7757616923749807,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923773285,1410502714045863,NC0000-010,10/31/19,09/30/19,Division of Employment Security,NC,false
7757616923783617,7746259318771309,MO0001-001,10/31/19,09/30/19,"City of Kansas City, Finance Department",MO,false
7757616923793653,7746259318771700,PA0000-010,10/31/19,09/30/19,Pennsylvania UC Fund,PA,false
7757616923793653,7746259318771738,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923793653,7746259318773596,PA2586-051,10/31/19,09/30/19,HAB-LST,PA,false
7757616923809173,1410502715323239,VA0000-001,10/31/19,09/30/19,Virginia Department of Taxation,VA,false
7757616923809173,1410502715412853,LA0000-010,10/31/19,09/30/19,Louisiana Workforce Commission,LA,false
7757616923813420,1410502715188057,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923595615,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923595615,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923596809,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923603785,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923619851,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923606879,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923607819,1410502713950907,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923621156,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923633557,1410502713950907,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923633557,1410502713944477,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923624191,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923624086,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923628747,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923631438,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923632756,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923632756,1410502713898157,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923640341,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923642831,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923620755,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923646743,7746259318771340,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
7757616923646743,1410502713903139,WA0000-010,10/31/19,09/30/19,WA State Employment Security Department,WA,false
7757616923646743,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923647956,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923653437,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923662597,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923647264,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923647253,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923648343,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923673011,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923697026,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923657068,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923657213,1410502713950907,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923682164,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923685424,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923692530,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923699559,1410502713909353,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923717327,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923716240,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923726428,7746259318771371,OH0000-001,02/15/19,01/31/19,Treasurer of State of Ohio,OH,false
7757616923709537,1410502713879054,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923717221,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923714221,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923714980,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923735318,1410502713879054,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923581237,7746259318771340,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
7757616923589224,1410502713887943,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923583246,1410502713898157,WA0000-150,04/30/19,03/31/19,Department of Labor and Industries,WA,false
7757616923583336,1410502713909353,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923583336,1410502713909353,NY0000-010,07/31/19,06/30/19,New York Unemployment,NY,false
7757616923586994,1410502713944477,IL0000-010,07/31/19,06/30/19,Illinois Unemployment,IL,false
7757616923586994,1410502713874369,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923578437,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923583784,1410502713994187,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923586874,1410502713874369,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923590234,1410502713887943,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923584463,7746259318775679,WA0000-014,07/31/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923587160,7746259318771415,OH1098-001,04/30/19,03/31/19,City Treasurer,OH,false
7757616923606071,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923591493,7746259318771700,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923595615,7746259318773107,ME0000-010,04/30/19,03/31/19,Maine Department of Labor,ME,false
7757616923595615,1410502714041399,GA0000-001,04/30/19,03/31/19,Georgia Department of Revenue,GA,false
7757616923604734,1410502715188057,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923618112,7746259318771340,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
7757616923635232,1410502713915699,NY0000-001,04/03/19,03/31/19,New York Withholding,NY,false
7757616923609429,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923609429,1410502714018289,AZ0000-010,04/30/19,03/31/19,Arizona Unemployment,AZ,false
7757616923609773,1410502714051995,NC0000-001,04/30/19,03/31/19,North Carolina Department of Revenue,NC,false
7757616923607819,7746259318771738,PA9914-EIT,04/30/19,03/31/19,Keystone Collections Group - EIT,PA,false
7757616923611348,7746259318774068,PA2992-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923616435,7746259318771701,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923622154,7746259318771311,KS0000-010,04/30/19,03/31/19,Kansas Employment Security Fund,KS,false
7757616923626724,1410502713874369,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923641453,1410502713887943,TX0000-010,04/30/19,03/31/19,TWC,TX,false
7757616923642451,1410502713903139,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923629717,1410502713879054,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923629717,1410502713915699,NY0000-001,04/18/19,06/30/19,New York Withholding,NY,false
7757616923625713,,,04/30/19,03/31/19,,,false
7757616923581831,7746259318771313,OK0000-001,04/22/19,03/31/19,Oklahoma Tax Commission,OK,false
7757616923580951,7746259318775679,WA0000-014,04/30/19,03/31/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923590378,1410502714036859,GA0000-010,04/30/19,03/31/19,Georgia Department of Labor,GA,false
7757616923583246,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923584463,7746259318771307,MO0002-001,07/31/19,06/30/19,City of St. Louis,MO,false
7757616923584463,7746259318771701,PA0000-001,07/31/19,06/30/19,Pennsylvania Department of Revenue,PA,false
7757616923584463,7746259318771738,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
